"INS_COD","PERIODO","CODIGO","MONTO_TOTAL"
"PNQU",201706,"C_1304102",0
"PNQU",201706,"C_1304400",0
"PNQU",201706,"C_1305100",3146517346
"PNQU",201706,"C_1600101",1789070624
"PNQU",201706,"C_1600102",2862667588
"PNQU",201706,"C_2800060",0
"PNQU",201706,"C_5001000",93819678023
"PNQU",201706,"C_1302100",795543875643
"PNQU",201706,"C_2402000",59507569102
"PNQU",201706,"C_2800000",14851213613
"TT",201704,"C_1302000",2604541213
"TT",201704,"C_1302100",598735211
"TT",201704,"C_1302200",0
"TT",201704,"C_1304000",35528321939
"TT",201704,"C_1304100",30382511149
"TT",201704,"C_1304102",0
"TT",201704,"C_1304200",97181540
"TT",201704,"C_1304400",0
"TT",201704,"C_1304500",0
"TT",201704,"C_1305000",208115096500
"TT",201704,"C_1305100",208115096500
"TT",201704,"C_1305300",0
"TT",201704,"C_1305400",0
"TT",201704,"C_1305900",0
"TT",201704,"C_1350000",0
"TT",201704,"C_1350100",0
"TT",201704,"C_1360000",0
"TT",201704,"C_1360100",0
"TT",201704,"C_1400000",164850010690
"TT",201704,"C_1400100",164835973674
"TT",201704,"C_1600000",1911352956
"TT",201704,"C_1600101",0
"TT",201704,"C_1600102",7079590924
"TT",201704,"C_1600110",-5958512948
"TT",201704,"C_1600201",1461702629
"TT",201704,"C_1600202",720160052
"TT",201704,"C_1600210",-1391587701
"PNQW",201706,"C_1304000",93153230789
"PNQW",201706,"C_1305300",216226929
"PNQW",201706,"C_1600000",10225749001
"PNQW",201706,"C_2160200",78958164148
"PNQW",201706,"C_2200200",0
"PNQW",201706,"C_1600110",-610602909
"PNQW",201706,"C_2100100",272826047926
"PNQW",201706,"C_2200000",2542141239273
"PNQW",201706,"C_2500000",46759004
"PNQW",201706,"C_3101000",512251771431
"PNQW",201706,"C_1304102",0
"PNQW",201706,"C_1304400",0
"PNQW",201706,"C_1305100",67335329061
"PNQW",201706,"C_1600101",5054550560
"PNQW",201706,"C_1600102",0
"PNQW",201706,"C_2800060",0
"PNQW",201706,"C_5001000",566398079323
"PNQW",201706,"C_1302100",1822526150142
"TT",201704,"C_1000000",835458537598
"TT",201704,"C_2100000",6541792371
"TT",201704,"C_2100100",4196097688
"TT",201704,"C_2100200",726410874
"TT",201704,"C_2160000",0
"TT",201704,"C_2160100",0
"TT",201704,"C_2160200",0
"TT",201704,"C_2200000",460469817589
"TT",201704,"C_2200100",460469817589
"TT",201704,"C_2200200",0
"TT",201704,"C_2301000",0
"TT",201704,"C_2302000",0
"TT",201704,"C_2402000",130873496242
"TT",201704,"C_2500000",3815992247
"TT",201704,"C_2800000",8379759184
"TT",201704,"C_2800060",0
"TT",201704,"C_3101000",181185334496
"TT",201704,"C_3101001",181185334496
"TT",201704,"C_3102000",-1528443983
"TT",201704,"C_5001000",188044241796
"TP",201705,"C_1000000",5991321803738
"TP",201705,"C_1302000",3628574318977
"TP",201705,"C_1302100",3024894206170
"TP",201705,"C_1302200",214879584584
"TP",201705,"C_1304000",570174435877
"TP",201705,"C_1304100",4491940194
"TP",201705,"C_1304102",0
"TP",201705,"C_1304200",117464087059
"TP",201705,"C_1304400",0
"TP",201705,"C_1304500",448213704911
"TP",201705,"C_1305000",394532704176
"TP",201705,"C_1305100",225359585380
"TP",201705,"C_1305300",68515718508
"TP",201705,"C_1305400",100633090355
"TP",201705,"C_1305900",0
"TP",201705,"C_1350000",605541211396
"TP",201705,"C_1350100",310006082653
"TP",201705,"C_1360000",0
"TP",201705,"C_1360100",0
"PNTQ",201704,"C_1000000",6895552984959
"PNTQ",201704,"C_1350000",1554553287987
"PNTQ",201704,"C_1400100",62089739877
"PNTQ",201704,"C_1600202",11054925449
"PNTQ",201704,"C_2160200",122055881640
"PNTQ",201704,"C_2800000",38578207031
"PNTQ",201704,"C_1304200",64525530804
"PNTQ",201704,"C_1305900",679257247
"PNTQ",201704,"C_1600110",-4928668288
"PNTQ",201704,"C_1600210",-9974318856
"PNTQ",201704,"C_2200200",631803888
"PNTQ",201704,"C_2301000",74491935828
"PNTQ",201704,"C_2402000",591870802856
"PNTQ",201704,"C_1302100",3210354067286
"PNTQ",201704,"C_1350100",526850313821
"PNTQ",201704,"C_1400000",63020789326
"PNTQ",201704,"C_2200000",3419922282166
"PNTQ",201704,"C_2800060",0
"PNTQ",201704,"C_1302000",3752714580207
"PNTQ",201704,"C_1302200",256385503864
"PNTQ",201704,"C_1305300",1126122041
"TP",201705,"C_1400000",91384536069
"TP",201705,"C_1400100",90247508632
"TP",201705,"C_1600000",23653756537
"TP",201705,"C_1600101",18809737345
"TP",201705,"C_1600102",0
"TP",201705,"C_1600110",-3093076712
"TP",201705,"C_1600201",7689741204
"TP",201705,"C_1600202",15953715050
"TP",201705,"C_1600210",-15706360350
"TP",201705,"C_2100000",577089909104
"TP",201705,"C_2100100",475491597759
"TP",201705,"C_2100200",39582470314
"TP",201705,"C_2160000",592777874
"TP",201705,"C_2160100",0
"TP",201705,"C_2160200",592777874
"TP",201705,"C_2200000",2875122979761
"TP",201705,"C_2200100",2875122979761
"TP",201705,"C_2200200",0
"TP",201705,"C_2301000",0
"TP",201705,"C_2302000",160794945763
"TP",201705,"C_2402000",1623210822458
"TP",201705,"C_2500000",16757173171
"TP",201705,"C_2800000",71777219916
"TP",201705,"C_2800060",30705835
"TP",201705,"C_3101000",252046740285
"TP",201705,"C_3101001",252046740285
"TP",201705,"C_3102000",24578234858
"TP",201705,"C_5001000",476513442688
"PW",201705,"C_1000000",25407460668130
"PW",201705,"C_1302000",10280714898888
"PW",201705,"C_1302100",8220042028915
"PW",201705,"C_1302200",744451794582
"SV",201706,"C_2800000",785162936
"SV",201706,"C_2800060",0
"SV",201706,"C_3101000",49364972341
"SV",201706,"C_3101001",49364972341
"SV",201706,"C_3102000",9034266943
"SV",201706,"C_5001000",58394043108
"ST",201706,"C_1000000",23792801088
"ST",201706,"C_1302000",10745233020
"ST",201706,"C_1302100",8878224141
"ST",201706,"C_1302200",1818834855
"ST",201706,"C_1304000",0
"ST",201706,"C_1304100",0
"ST",201706,"C_1304102",0
"ST",201706,"C_1304200",0
"ST",201706,"C_1304400",0
"ST",201706,"C_1304500",0
"ST",201706,"C_1305000",85793815
"ST",201706,"C_1305100",85793815
"ST",201706,"C_1305300",0
"ST",201706,"C_1305400",0
"ST",201706,"C_1305900",0
"ST",201706,"C_1350000",0
"ST",201706,"C_1350100",0
"ST",201706,"C_1360000",5157566667
"ST",201706,"C_1360100",0
"ST",201706,"C_1400000",0
"ST",201706,"C_1400100",0
"ST",201706,"C_1600000",864981506
"ST",201706,"C_1600101",1569520254
"ST",201706,"C_1600102",0
"ST",201706,"C_1600110",-793811203
"ST",201706,"C_1600201",105538799
"ST",201706,"C_1600202",524
"ST",201706,"C_1600210",-16266868
"ST",201706,"C_2100000",1136126729
"ST",201706,"C_2100100",904696220
"ST",201706,"C_2100200",110455108
"ST",201706,"C_2160000",0
"ST",201706,"C_2160100",0
"ST",201706,"C_2160200",0
"ST",201706,"C_2200000",1407766539
"ST",201706,"C_2200100",1406266539
"ST",201706,"C_2200200",0
"ST",201706,"C_2301000",0
"ST",201706,"C_2302000",331703009
"ST",201706,"C_2402000",0
"ST",201706,"C_2500000",0
"ST",201706,"C_2800000",25872475
"ST",201706,"C_2800060",0
"ST",201706,"C_3101000",20772560489
"ST",201706,"C_3101001",20772560489
"ST",201706,"C_3102000",191261395
"ST",201706,"C_5001000",20815603608
"SR",201706,"C_1000000",547568448256
"SR",201706,"C_1302000",0
"SR",201706,"C_1302100",0
"SR",201706,"C_1302200",0
"SR",201706,"C_1304000",0
"SR",201706,"C_1304100",0
"SR",201706,"C_1304102",0
"SR",201706,"C_1304200",0
"SR",201706,"C_1304400",0
"SR",201706,"C_1304500",0
"SR",201706,"C_1305000",0
"SR",201706,"C_1305100",0
"SR",201706,"C_1305300",0
"SR",201706,"C_1305400",0
"SR",201706,"C_1305900",0
"SR",201706,"C_1350000",0
"SR",201706,"C_1350100",0
"SR",201706,"C_1360000",0
"SR",201706,"C_1360100",0
"SR",201706,"C_1400000",1015877775
"SR",201706,"C_1400100",0
"SR",201706,"C_1600000",1119759608
"SR",201706,"C_1600101",0
"SR",201706,"C_1600102",4766160098
"SR",201706,"C_1600110",-4330683364
"SR",201706,"C_1600201",2343203297
"SR",201706,"C_1600202",0
"SR",201706,"C_1600210",-1658920423
"SR",201706,"C_2100000",10161597583
"SR",201706,"C_2100100",9572433195
"SR",201706,"C_2100200",0
"SR",201706,"C_2160000",0
"SR",201706,"C_2160100",0
"SR",201706,"C_2160200",0
"SR",201706,"C_2200000",19029687500
"SR",201706,"C_2200100",19029687500
"SR",201706,"C_2200200",0
"SR",201706,"C_2301000",0
"SR",201706,"C_2302000",0
"SR",201706,"C_2402000",0
"SR",201706,"C_2500000",0
"SR",201706,"C_2800000",587464528
"SR",201706,"C_2800060",0
"SR",201706,"C_3101000",32511162588
"SR",201706,"C_3101001",32511162588
"SR",201706,"C_3102000",372068441
"SR",201706,"C_5001000",221506077952
"SOU",201706,"C_1000000",13945640844689
"SOU",201706,"C_1302000",4757214654044
"SOU",201706,"C_1302100",3436729038777
"SOU",201706,"C_1302200",657728930054
"SOU",201706,"C_1304000",3607144964405
"SOU",201706,"C_1304100",6763142652
"SOU",201706,"C_1304102",0
"SOU",201706,"C_1304200",13342254339
"SOU",201706,"C_1304400",0
"SOU",201706,"C_1304500",3586665982183
"SOU",201706,"C_1305000",1153906010140
"SOU",201706,"C_1305100",839255403758
"SOU",201706,"C_1305300",66558618761
"SOU",201706,"C_1305400",247384389565
"SOU",201706,"C_1305900",26292065
"SOU",201706,"C_1350000",870214188163
"SOU",201706,"C_1350100",710396910156
"SOU",201706,"C_1360000",3590813628
"SOU",201706,"C_1360100",0
"SOU",201706,"C_1400000",94390852076
"SOU",201706,"C_1400100",92025924275
"SOU",201706,"C_1600000",70040826574
"SOU",201706,"C_1600101",49012166568
"SOU",201706,"C_1600102",29223417793
"SOU",201706,"C_1600110",-27131961723
"SOU",201706,"C_1600201",87142529303
"SOU",201706,"C_1600202",1928521608
"SOU",201706,"C_1600210",-70133846975
"SOU",201706,"C_2100000",1693623160324
"SOU",201706,"C_2100100",1280072154286
"SOU",201706,"C_2100200",159138770498
"SOU",201706,"C_2160000",199794459198
"SOU",201706,"C_2160100",0
"SOU",201706,"C_2160200",199794459198
"SOU",201706,"C_2200000",5142987887416
"SOU",201706,"C_2200100",5098481584352
"SOU",201706,"C_2200200",43750294368
"SOU",201706,"C_2301000",96392882800
"SOU",201706,"C_2302000",484834221396
"SOU",201706,"C_2402000",3152268727775
"SOU",201706,"C_2500000",39923146636
"SOU",201706,"C_2800000",188825899241
"SOU",201706,"C_2800060",1581863
"SOU",201706,"C_3101000",275795163645
"SOU",201706,"C_3101001",275795163645
"SOU",201706,"C_3102000",550311391479
"SOU",201706,"C_5001000",867992988820
"PP",201706,"C_1000000",1411864788804
"PP",201706,"C_1302000",998975159176
"PP",201706,"C_1302100",795543875643
"PP",201706,"C_1302200",40635141473
"PP",201706,"C_1304000",23650347809
"PP",201706,"C_1304100",17884672775
"PP",201706,"C_1304102",0
"PP",201706,"C_1304200",3903858400
"PP",201706,"C_1304400",0
"PP",201706,"C_1304500",1861816634
"PP",201706,"C_1305000",5603877353
"PP",201706,"C_1305100",3146517346
"PP",201706,"C_1305300",852005469
"PP",201706,"C_1305400",926650991
"PP",201706,"C_1305900",612971642
"PP",201706,"C_1350000",207659982397
"PP",201706,"C_1350100",101232638742
"PP",201706,"C_1360000",0
"PP",201706,"C_1360100",0
"PP",201706,"C_1400000",455665467
"PP",201706,"C_1400100",0
"PP",201706,"C_1600000",3612511746
"PP",201706,"C_1600101",1789070624
"PP",201706,"C_1600102",2862667588
"PP",201706,"C_1600110",-3132873612
"PP",201706,"C_1600201",1119711233
"PP",201706,"C_1600202",3183918562
"PP",201706,"C_1600210",-2209982649
"PP",201706,"C_2100000",101045116821
"PP",201706,"C_2100100",72735297007
"PP",201706,"C_2100200",13232458953
"PP",201706,"C_2160000",0
"PP",201706,"C_2160100",0
"PP",201706,"C_2160200",0
"PP",201706,"C_2200000",1006357592489
"PP",201706,"C_2200100",1004271241827
"PP",201706,"C_2200200",637232210
"PP",201706,"C_2301000",0
"PP",201706,"C_2302000",29632040973
"PP",201706,"C_2402000",59507569102
"PP",201706,"C_2500000",6605521858
"PP",201706,"C_2800000",14851213613
"PP",201706,"C_2800060",0
"PP",201706,"C_3101000",83325094672
"PP",201706,"C_3101001",83325094672
"PP",201706,"C_3102000",7028335989
"PP",201706,"C_5001000",93819678023
"QN",201706,"C_1000000",38476473163
"QN",201706,"C_1302000",33628275777
"QN",201706,"C_1302100",22279903378
"QN",201706,"C_1302200",11348372399
"QN",201706,"C_1304000",0
"QN",201706,"C_1304100",0
"QN",201706,"C_1304102",0
"QN",201706,"C_1304200",0
"QN",201706,"C_1304400",0
"QN",201706,"C_1304500",0
"QN",201706,"C_1305000",0
"QN",201706,"C_1305100",0
"QN",201706,"C_1305300",0
"QN",201706,"C_1305400",0
"QN",201706,"C_1305900",0
"QN",201706,"C_1350000",0
"QN",201706,"C_1350100",0
"QN",201706,"C_1360000",0
"QN",201706,"C_1360100",0
"QN",201706,"C_1400000",0
"QN",201706,"C_1400100",0
"QN",201706,"C_1600000",274720290
"QN",201706,"C_1600101",0
"QN",201706,"C_1600102",80517922
"QN",201706,"C_1600110",0
"QN",201706,"C_1600201",94999988
"QN",201706,"C_1600202",386474984
"QN",201706,"C_1600210",-287272604
"QN",201706,"C_2100000",3366671090
"QN",201706,"C_2100100",3217792658
"QN",201706,"C_2100200",80113227
"QN",201706,"C_2160000",0
"QN",201706,"C_2160100",0
"QN",201706,"C_2160200",0
"QN",201706,"C_2200000",10518491202
"QN",201706,"C_2200100",10518491202
"QN",201706,"C_2200200",0
"QN",201706,"C_2301000",1670155599
"QN",201706,"C_2302000",0
"QN",201706,"C_2402000",0
"QN",201706,"C_2500000",0
"QN",201706,"C_2800000",111827614
"QN",201706,"C_2800060",0
"QN",201706,"C_3101000",8789182951
"QN",201706,"C_3101001",8789182951
"QN",201706,"C_3102000",2970043026
"QN",201706,"C_5001000",22500301650
"ST",201710,"C_2800000",17779114
"ST",201710,"C_2800060",0
"ST",201710,"C_3101000",20772560489
"ST",201710,"C_3101001",20772560489
"ST",201710,"C_3102000",191261395
"ST",201710,"C_5001000",20662534660
"VPW",201710,"C_1000000",611810482092
"VPW",201710,"C_1302000",0
"VPW",201710,"C_1302100",0
"VPW",201710,"C_1302200",0
"VPW",201710,"C_1304000",0
"VPW",201710,"C_1304100",0
"VPW",201710,"C_1304102",0
"VPW",201710,"C_1304200",0
"VPW",201710,"C_1304400",0
"VPW",201710,"C_1304500",0
"OR",201706,"C_1000000",31735188657302
"VPW",201710,"C_1305000",0
"VPW",201710,"C_1305100",0
"VPW",201710,"C_1305300",0
"VPW",201710,"C_1305400",0
"VPW",201710,"C_1305900",0
"VPW",201710,"C_1350000",0
"VPW",201710,"C_1350100",0
"OR",201706,"C_1302000",14480330651420
"OR",201706,"C_1302100",10871818450496
"OR",201706,"C_1302200",1353431478744
"OR",201706,"C_1304000",7249121817991
"OR",201706,"C_1304100",34929637795
"OR",201706,"C_1304102",0
"OR",201706,"C_1304200",61926654158
"OR",201706,"C_1304400",0
"OR",201706,"C_1304500",7144038156791
"OR",201706,"C_1305000",3918781306188
"OR",201706,"C_1305100",2460399733578
"OR",201706,"C_1305300",321603354062
"OR",201706,"C_1305400",1136098718442
"OR",201706,"C_1305900",679500106
"OR",201706,"C_1350000",937736233785
"OR",201706,"C_1350100",352363475948
"OR",201706,"C_1360000",0
"OR",201706,"C_1360100",0
"OR",201706,"C_1400000",178347960028
"OR",201706,"C_1400100",177985156360
"OR",201706,"C_1600000",211643290139
"OR",201706,"C_1600101",305768569850
"OR",201706,"C_1600102",0
"OR",201706,"C_1600110",-138192742538
"OR",201706,"C_1600201",173984893100
"OR",201706,"C_1600202",47669050429
"OR",201706,"C_1600210",-177586480702
"OR",201706,"C_2100000",8234367815234
"OR",201706,"C_2100100",6739474360641
"OR",201706,"C_2100200",600162944415
"OR",201706,"C_2160000",19607404957
"OR",201706,"C_2160100",0
"OR",201706,"C_2160200",19607404957
"OR",201706,"C_2200000",10630220561395
"OR",201706,"C_2200100",10330043940508
"OR",201706,"C_2200200",216486886787
"OR",201706,"C_2301000",4.1e+09
"OR",201706,"C_2302000",1115132170281
"OR",201706,"C_2402000",6581654197192
"OR",201706,"C_2500000",152572127098
"OR",201706,"C_2800000",181985779224
"OR",201706,"C_2800060",1235027009
"OR",201706,"C_3101000",2271400678608
"OR",201706,"C_3101001",2271400678608
"OR",201706,"C_3102000",563068623830
"OR",201706,"C_5001000",2983830515083
"WPW",201707,"C_2301000",0
"WPW",201707,"C_2302000",0
"WPW",201707,"C_2402000",0
"WPW",201707,"C_2500000",732712500000
"WPW",201707,"C_2800000",9608035637
"WPW",201707,"C_2800060",0
"WPW",201707,"C_3101000",9255624300
"WPW",201707,"C_3101001",9255624300
"WPW",201707,"C_3102000",568758924300
"WPW",201707,"C_5001000",608576568955
"RO",201709,"C_1304000",824534115691
"RO",201709,"C_1304100",1298217807
"RO",201709,"C_1304102",0
"RO",201709,"C_1304200",418484558986
"RO",201709,"C_1304400",0
"RO",201709,"C_1304500",404728862249
"RO",201709,"C_1305000",128526616099
"RO",201709,"C_1305100",80865057722
"RO",201709,"C_1305300",12416748993
"RO",201709,"C_1305400",35222475613
"RO",201709,"C_1305900",0
"RO",201709,"C_1350000",422069530536
"RO",201709,"C_1350100",338266899992
"RO",201709,"C_1360000",0
"RO",201709,"C_1360100",0
"RO",201709,"C_1400000",128463965636
"RO",201709,"C_1400100",127958566028
"RO",201709,"C_1600000",27000811844
"RO",201709,"C_1600101",28201644427
"RO",201709,"C_1600102",6505726936
"RO",201709,"C_1600110",-14039652180
"RO",201709,"C_1600201",19464258266
"RO",201709,"C_1600202",7142475985
"RO",201709,"C_1600210",-20273641590
"RO",201709,"C_2100000",918164343972
"RO",201709,"C_2100100",800171982199
"RO",201709,"C_2100200",52520739745
"RO",201709,"C_2160000",0
"RO",201709,"C_2160100",0
"RO",201709,"C_2160200",0
"RO",201709,"C_2200000",2902864485981
"RO",201709,"C_2200100",2899957387791
"RO",201709,"C_2200200",2907098190
"RO",201709,"C_2301000",40005555556
"RO",201709,"C_2302000",156653968262
"WRT",201706,"C_1000000",5317030377
"WRT",201706,"C_1302000",0
"WRT",201706,"C_1302100",0
"WRT",201706,"C_1302200",0
"WRT",201706,"C_1304000",0
"WRT",201706,"C_1304100",0
"WRT",201706,"C_1304102",0
"WRT",201706,"C_1304200",0
"WRT",201706,"C_1304400",0
"WRT",201706,"C_1304500",0
"WRT",201706,"C_1305000",0
"WRT",201706,"C_1305100",0
"WRT",201706,"C_1305300",0
"WRT",201706,"C_1305400",0
"WRT",201706,"C_1305900",0
"WRT",201706,"C_1350000",0
"WRT",201706,"C_1350100",0
"WRT",201706,"C_1360000",0
"WRT",201706,"C_1360100",0
"WRT",201706,"C_1400000",0
"WRT",201706,"C_1400100",0
"WRT",201706,"C_1600000",66984940
"WRT",201706,"C_1600101",0
"WRT",201706,"C_1600102",0
"WRT",201706,"C_1600110",0
"WRT",201706,"C_1600201",73269793
"WRT",201706,"C_1600202",0
"WRT",201706,"C_1600210",-6284853
"WRT",201706,"C_2100000",173472
"WRT",201706,"C_2100100",0
"WRT",201706,"C_2100200",0
"WRT",201706,"C_2160000",0
"WRT",201706,"C_2160100",0
"WRT",201706,"C_2160200",0
"WRT",201706,"C_2200000",0
"WRT",201706,"C_2200100",0
"WRT",201706,"C_2200200",0
"WRT",201706,"C_2301000",0
"WRT",201706,"C_2302000",0
"WRT",201706,"C_2402000",0
"WRT",201706,"C_2500000",0
"WRT",201706,"C_2800000",4807158893
"WRT",201706,"C_2800060",0
"WRT",201706,"C_3101000",6639
"WRT",201706,"C_3101001",6639
"WRT",201706,"C_3102000",548385865
"WRT",201706,"C_5001000",-203230345
"UQ",201706,"C_1000000",324126369460
"UQ",201706,"C_1302000",57004705049
"UQ",201706,"C_1302100",55884823618
"UQ",201706,"C_1302200",1119881431
"UQ",201706,"C_1304000",0
"UQ",201706,"C_1304100",0
"UQ",201706,"C_1304102",0
"UQ",201706,"C_1304200",0
"UQ",201706,"C_1304400",0
"UQ",201706,"C_1304500",0
"UQ",201706,"C_1305000",0
"UQ",201706,"C_1305100",0
"UQ",201706,"C_1305300",0
"UQ",201706,"C_1305400",0
"UQ",201706,"C_1305900",0
"UQ",201706,"C_1350000",117086676686
"UQ",201706,"C_1350100",0
"UQ",201706,"C_1360000",6071026111
"UQ",201706,"C_1360100",0
"UQ",201706,"C_1400000",0
"UQ",201706,"C_1400100",0
"UQ",201706,"C_1600000",801768948
"UQ",201706,"C_1600101",0
"UQ",201706,"C_1600102",594717530
"UQ",201706,"C_1600110",-233248860
"UQ",201706,"C_1600201",1089908636
"UQ",201706,"C_1600202",0
"UQ",201706,"C_1600210",-649608358
"UQ",201706,"C_2100000",1036030610
"UQ",201706,"C_2100100",1036030610
"UQ",201706,"C_2100200",0
"UQ",201706,"C_2160000",0
"UQ",201706,"C_2160100",0
"UQ",201706,"C_2160200",0
"UQ",201706,"C_2200000",194832348335
"UQ",201706,"C_2200100",194832348335
"UQ",201706,"C_2200200",0
"UQ",201706,"C_2301000",0
"UQ",201706,"C_2302000",0
"UQ",201706,"C_2402000",0
"UQ",201706,"C_2500000",0
"UQ",201706,"C_2800000",302538260
"UQ",201706,"C_2800060",0
"UQ",201706,"C_3101000",1.1e+11
"UQ",201706,"C_3101001",1.1e+11
"UQ",201706,"C_3102000",17562800000
"UQ",201706,"C_5001000",126801952038
"QNU",201707,"C_1302000",0
"QNU",201707,"C_1302100",0
"QNU",201707,"C_1302200",0
"QNU",201707,"C_1304000",0
"QNU",201707,"C_1304100",0
"QNU",201707,"C_1304102",0
"QNU",201707,"C_1304200",0
"QNU",201707,"C_1304400",0
"QNU",201707,"C_1304500",0
"QNU",201707,"C_1305000",850750806321
"QNU",201707,"C_1305100",128745425058
"QNU",201707,"C_1305300",0
"QNU",201707,"C_1305400",722005381263
"QNU",201707,"C_1305900",0
"QNU",201707,"C_1350000",0
"QNU",201707,"C_1350100",0
"QNU",201707,"C_1360000",0
"QNU",201707,"C_1360100",0
"QNU",201707,"C_1400000",0
"QNU",201707,"C_1400100",0
"QNU",201707,"C_1600000",2337385016
"QNU",201707,"C_1600101",0
"QNU",201707,"C_1600102",1136903932
"QNU",201707,"C_1600110",-294603926
"QNU",201707,"C_1600201",2635019175
"QNU",201707,"C_1600202",0
"QNU",201707,"C_1600210",-1139934165
"SP",201707,"C_2100200",128305590196
"SP",201707,"C_2160000",185903107247
"SP",201707,"C_2160100",0
"SP",201707,"C_2160200",185903107247
"SP",201707,"C_2200000",7360562606665
"SP",201707,"C_2200100",7352069008501
"SP",201707,"C_2200200",8225890288
"SP",201707,"C_2301000",47270362322
"SP",201707,"C_2302000",1036660988549
"QNU",201706,"C_1000000",858306400352
"SP",201707,"C_2402000",5339043854279
"SP",201707,"C_2500000",14857236505
"QNU",201706,"C_1302000",0
"QNU",201706,"C_1302100",0
"QNU",201706,"C_1302200",0
"QNU",201706,"C_1304000",0
"QNU",201706,"C_1304100",0
"QNU",201706,"C_1304102",0
"QNU",201706,"C_1304200",0
"QNU",201706,"C_1304400",0
"QNU",201706,"C_1304500",0
"QNU",201706,"C_1305000",843403337291
"QNU",201706,"C_1305100",130874768330
"QNU",201706,"C_1305300",0
"QNU",201706,"C_1305400",712528568961
"QNU",201706,"C_1305900",0
"QNU",201706,"C_1350000",0
"QNU",201706,"C_1350100",0
"QNU",201706,"C_1360000",0
"QNU",201706,"C_1360100",0
"QNU",201706,"C_1400000",0
"QNU",201706,"C_1400100",0
"QNU",201706,"C_1600000",2367187231
"QNU",201706,"C_1600101",0
"QNU",201706,"C_1600102",1017260112
"QNU",201706,"C_1600110",-286191028
"QNU",201706,"C_1600201",2738507699
"QNU",201706,"C_1600202",0
"QNU",201706,"C_1600210",-1102389552
"QNU",201706,"C_2100000",5894247887
"QNU",201706,"C_2100100",0
"QNU",201706,"C_2100200",0
"QNU",201706,"C_2160000",0
"QNU",201706,"C_2160100",0
"QNU",201706,"C_2160200",0
"QNU",201706,"C_2200000",0
"QNU",201706,"C_2200100",0
"QNU",201706,"C_2200200",0
"QNU",201706,"C_2301000",641175017579
"QNU",201706,"C_2302000",0
"QNU",201706,"C_2402000",0
"QNU",201706,"C_2500000",17168306730
"QNU",201706,"C_2800000",38606383720
"QNU",201706,"C_2800060",0
"QNU",201706,"C_3101000",63248041401
"QNU",201706,"C_3101001",63248041401
"QNU",201706,"C_3102000",0
"QNU",201706,"C_5001000",131710936362
"RO",201706,"C_1000000",6008509804816
"RO",201706,"C_1302000",3670296441203
"RO",201706,"C_1302100",2949512096315
"RO",201706,"C_1302200",271304251435
"RO",201706,"C_1304000",783476223814
"RO",201706,"C_1304100",1376236793
"RO",201706,"C_1304102",0
"RO",201706,"C_1304200",390961771917
"RO",201706,"C_1304400",0
"RO",201706,"C_1304500",391115476747
"RO",201706,"C_1305000",126182005607
"RO",201706,"C_1305100",78841388619
"RO",201706,"C_1305300",11472674619
"RO",201706,"C_1305400",35842805196
"RO",201706,"C_1305900",0
"RO",201706,"C_1350000",380364943279
"RO",201706,"C_1350100",295558952890
"RO",201706,"C_1360000",0
"RO",201706,"C_1360100",0
"RO",201706,"C_1400000",126541785125
"RO",201706,"C_1400100",126036183398
"RO",201706,"C_1600000",27395345628
"RO",201706,"C_1600101",28173536176
"RO",201706,"C_1600102",6505726936
"RO",201706,"C_1600110",-13813792451
"RO",201706,"C_1600201",19217567478
"RO",201706,"C_1600202",7241901287
"RO",201706,"C_1600210",-19929593798
"RO",201706,"C_2100000",952660257474
"RO",201706,"C_2100100",830859209445
"RO",201706,"C_2100200",54710040413
"RO",201706,"C_2160000",0
"RO",201706,"C_2160100",0
"RO",201706,"C_2160200",0
"RO",201706,"C_2200000",3018211927242
"RO",201706,"C_2200100",3015043973286
"RO",201706,"C_2200200",3167953956
"RO",201706,"C_2301000",0
"RO",201706,"C_2302000",75051942044
"RO",201706,"C_2402000",1183814491520
"RO",201706,"C_2500000",135856154494
"RO",201706,"C_2800000",15768245789
"RO",201706,"C_2800060",0
"RO",201706,"C_3101000",32141439995
"RO",201706,"C_3101001",32141439995
"RO",201706,"C_3102000",6042201490
"RO",201706,"C_5001000",480680693633
"WRN",201706,"C_1000000",6896864707613
"WRN",201706,"C_1302000",3354245661925
"WRN",201706,"C_1302100",2822547509237
"WRN",201706,"C_1302200",0
"WRN",201706,"C_1304000",521962409598
"WRN",201706,"C_1304100",0
"WRN",201706,"C_1304102",0
"WRN",201706,"C_1304200",0
"WRN",201706,"C_1304400",0
"WRN",201706,"C_1304500",230833547482
"WRN",201706,"C_1305000",1086863478802
"WRN",201706,"C_1305100",878589806913
"WRN",201706,"C_1305300",4133218426
"WRN",201706,"C_1305400",117521697786
"WRN",201706,"C_1305900",72801069291
"WRN",201706,"C_1350000",482136827583
"WRN",201706,"C_1350100",0
"WRN",201706,"C_1360000",87152767856
"WRN",201706,"C_1360100",0
"WRN",201706,"C_1400000",40513365838
"WRN",201706,"C_1400100",34747675591
"WRN",201706,"C_1600000",38100503314
"WRN",201706,"C_1600101",33431928454
"WRN",201706,"C_1600102",2472130882
"WRN",201706,"C_1600110",-13385414168
"WRN",201706,"C_1600201",36772784226
"WRN",201706,"C_1600202",13944780310
"WRN",201706,"C_1600210",-35135706390
"WRN",201706,"C_2100000",2035537999935
"WRN",201706,"C_2100100",525682863583
